,id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,clean_tweet,word_length,sentiment,sentiment_polar
6848,1265943327565770755,Thu May 28 09:49:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@thiswasdivine otw jadiin 10 kali bisa lah ya eh lupa lg psbb 😃,"on the way, sedang di jalan eh lupa psbb",in,0,0,mynamesnotcupid,,,thiswasdivine,Indonesia,"[[106.914899, -6.484657], [107.300523, -6.484657], [107.300523, -5.913776], [106.914899, -5.913776]]",otw jadiin eh lupa lg psbb,10,1,1
6849,1265943327247003648,Thu May 28 09:49:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,0,itsmejee_,,COVID19,Covid19Update24,🇲🇨,,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6850,1265943279620591617,Thu May 28 09:49:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lurino: PSBB itu seharusnya bukan diperpanjang, tapi diperkeras. Sebab buat apa panjang, kalo nggak keras... syukur2 lincah dan tahan l…",psbb bukan diperpanjang diperkeras panjang tidak keras syukur lincah tahan l,in,0,31,fannynadia30,,,lurino,,,psbb bukan diperpanjang diperkeras panjang kalo tidak keras lincah tahan l,11,1,10
6851,1265943266043629568,Thu May 28 09:49:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lelegurame PSBB dievaluasi, hasilnya banyak yang ga patuh dan petugasnya ga tegas. Begitu new normal, ya wajar aparat dikerahkan. Orang sini kan suka ga taat aturan kalau ga ada yang awasin. Ya tinggal aparatnya aja ikutan diawasin. Bener kagak kerjanya. Abuse of power kagak.",psbb dievaluasi hasilnya ga patuh petugasnya ga new normal wajar aparat dikerahkan kan suka ga taat aturan ga awasin aparatnya ikutan diawasin benar tidak kerjanya abuse of power tidak,in,0,0,arungbudoyo,,,lelegurame,"Pamulang, Indonesia",,psbb dievaluasi hasilnya ga patuh petugasnya ga new normal wajar aparat dikerahkan kan suka ga taat aturan ga awasin aparatnya aja ikutan diawasin bener kagak kerjanya abuse of power kagak,29,1,4
6852,1265943260251357184,Thu May 28 09:49:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anies: Keberlanjutan PSBB Tergantung Perilaku Masyarakat
https://t.co/PtH5duqkaw",anies keberlanjutan psbb tergantung perilaku masyarakat,in,0,0,jurniscom,False,,,,,anies keberlanjutan psbb tergantung perilaku masyarakat,6,1,7
6853,1265943234221453312,Thu May 28 09:49:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nih daftar mal yang segera dibuka di Jakarta. Udah nggak sabar kan?????!!! ⁣
⁣
#haluanoverview #Haluan #coronavirus #psbb #newnormal #infojakarta #jakarta #jakartaupdate https://t.co/RIRhirTrvK",daftar mal dibuka jakarta tidak sabar kan,in,4,3,haluandotco,False,"haluanoverview, Haluan, coronavirus, psbb, newnormal, infojakarta, jakarta, jakartaupdate",,Jakarta Capital Region,,nih daftar mal dibuka jakarta udah tidak sabar kan,15,-1,-1
6854,1265943223169507328,Thu May 28 09:49:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RamliRizal: Memang sejak awal sudah maju mundur  utk biaya lockout, atau bahkan PSBB, karena tidak all-out lakukan realokasi anggaran !…",memang awal maju mundur biaya lockout psbb tidak all out lakukan realokasi anggaran,in,0,1449,wijayaaswan,,,RamliRizal,"Jakarta Capital Region, Indone",,memang awal maju mundur utk biaya lockout psbb tidak all out lakukan realokasi anggaran,13,1,9
6855,1265943217758855168,Thu May 28 09:49:17 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,0,Vintavna,,COVID19,Covid19Update24,A girl who like INA KOR JP CHN,,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6856,1265943213358985216,Thu May 28 09:49:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RamliRizal: Memang sejak awal sudah maju mundur  utk biaya lockout, atau bahkan PSBB, karena tidak all-out lakukan realokasi anggaran !…",memang awal maju mundur biaya lockout psbb tidak all out lakukan realokasi anggaran,in,0,1449,SeanAkbar4,,,RamliRizal,,,memang awal maju mundur utk biaya lockout psbb tidak all out lakukan realokasi anggaran,13,1,9
6857,1265943191234080768,Thu May 28 09:49:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","klo negara lain bisa bangkit dri wabah covid19.,kenapa indonesia kesan nya cuma bisa pasrah...mending bubar aja negara seperti ini..kesan nya seperti negara pesimistis yg udah ga punya akal lain atau mencontoh negara lain yg berhasil bangkit melawan covid19
#IndonesiaNapaLemah",negara bangkit wabah covid indonesia kesan nya pasrah lebih baik bubar negara kesan nya negara pesimistis ga akal mencontoh negara berhasil bangkit melawan covid,in,0,0,VincentJeff88,,IndonesiaNapaLemah,,"Kota Tangerang, Banten 😁",,klo negara bangkit dri wabah indonesia kesan nya pasrah mending bubar aja negara kesan nya negara pesimistis udah ga akal mencontoh negara berhasil bangkit melawan,25,1,14
6858,1265943171231387649,Thu May 28 09:49:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @AgendaAWANI: Wacana mengenai pelonggaran PSBB ketika Indonesia sedang bergelut melandaikan lengkung #COVID19 dgn kapasiti fasiliti kesi…,wacana pelonggaran psbb indonesia bergelut melandaikan lengkung kapasiti fasiliti kesi,in,0,691,iam_azizulakram,,COVID19,AgendaAWANI,"Bangkok, Thailand ",,wacana pelonggaran psbb indonesia bergelut melandaikan lengkung dgn kapasiti fasiliti kesi,11,-1,-7
6859,1265943163467792384,Thu May 28 09:49:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (28/5)
 
(Sebuah utas)

#BersatuLawanCovid19 #dirumahaja #JagaJar…",update situasi terkini perkembangan indonesia utas,in,0,0,AisyahFaqott,,"COVID19, BersatuLawanCovid19, dirumahaja",KemenkesRI,Satu Shaf Dibelakangmu,,update situasi terkini perkembangan indonesia utas,10,1,9
6860,1265943143649697792,Thu May 28 09:49:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSBB belum resmi berakhir jalanan udah rame, banyak yg makan diresto juga, saatnya berteman dengan covid-19 #NewNormal",psbb resmi berakhir jalanan ramai makan diresto berteman covid,in,0,0,Rafiputra4,,NewNormal,,Wrong side of heaven,,psbb resmi berakhir jalanan udah rame makan diresto berteman covid,10,-1,-1
6861,1265943134904565760,Thu May 28 09:48:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SalmaBrecht: TKA CHINA

1. WNI diminta disiplin untuk #dirumahsaja saat PSBB.
Dilarang mudik.
Tdk boleh naik pesawat.
Diancam penjara d…",tka china wni disiplin psbb dilarang mudik tidak pesawat diancam penjara,in,0,106,gathomalioboro,,dirumahsaja,SalmaBrecht,,,tka china wni disiplin psbb dilarang mudik tidak pesawat diancam penjara d,12,-1,-8
6862,1265943129917542401,Thu May 28 09:48:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @nissspp: PT Kereta Commuter Indonesia (KCI) kembali mengoperasikan kereta rel listrik ( KRL) Commuter Line dengan jadwal operasional ya…,pt kereta commuter indonesia kci mengoperasikan kereta rel listrik krl commuter line jadwal operasional,in,0,115,ghinapradipta,,,nissspp,"Tangerang, Indonesia",,pt kereta commuter indonesia kci mengoperasikan kereta rel listrik krl commuter line jadwal operasional,14,-1,-7
6863,1265943104550432768,Thu May 28 09:48:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @geloraco: Tito: Makan Bersama di IPDN saat Lebaran Tak Langgar PSBB
https://t.co/zsh1eIbAPs",tito makan ipdn lebaran tidak langgar psbb,in,0,118,ucokakadabraa,False,,geloraco,,,tito makan ipdn lebaran tak langgar psbb,7,1,1
6864,1265943063903432710,Thu May 28 09:48:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@dunzkatsu Kan 9 juni wes mari psbb?,kan wes mari psbb,in,0,0,behelaiyen,,,dunzkatsu,stay. moa. luvity. etc.,,kan wes mari psbb,4,1,4
6865,1265943031464652801,Thu May 28 09:48:33 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Elites and corporations appear to be using the #COVID19 #pandemic as a cover to seize land and push through contested developments. Threats against #landrights defenders can be seen in #Indonesia and #Philippines, among others. Learn more from @IIED ⬇️

https://t.co/phP0BcF9NC",elit dan perusahaan tampaknya menggunakan sebagai penutup untuk merebut tanah dan mendorong melalui perkembangan diperdebatkan ancaman terhadap pembela terlihat di dan antara lain belajar lebih banyak dari,en,3,0,ILCAsia,False,"COVID19, pandemic, landrights, Indonesia, Philippines",IIED,Jakarta,,elites and corporations appear to be using as a cover to seize land and push through contested developments threats against defenders can be seen in and among others learn more from,35,1,3
6866,1265943003425734656,Thu May 28 09:48:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3. #MenujuNormalBaru, Pembatasan Sosial Berskala Besar (PSBB) dapat disesuaikan, jika suatu daerah memenuhi 3 kriteria berikut. Daerah juga harus melaksanakan protokol dan evaluasi kebijakan penyesuaian PSBB https://t.co/1olZixrg0W",pembatasan sosial berskala psbb disesuaikan daerah memenuhi kriteria daerah melaksanakan protokol evaluasi kebijakan penyesuaian psbb,in,0,0,KemenkumhamNTB,False,MenujuNormalBaru,,"Mataram, Indonesia",,pembatasan sosial berskala psbb disesuaikan daerah memenuhi kriteria daerah melaksanakan protokol evaluasi kebijakan penyesuaian psbb,16,1,4
6867,1265942999671988228,Thu May 28 09:48:25 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@discountfess berat kayanya nder. kl psbb ga ngaruh samsek ke ongkir,kayaknya nder psbb ga berpengaruh sama sekali ongkos kirim,in,0,1971,yourbaewoyhehe,,,discountfess,,,kayanya nder kl psbb ga ngaruh samsek ongkir,9,-1,-2
6868,1265942991304155136,Thu May 28 09:48:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: 11. Telah banyak mereka yg bekerja keras untuk penanganan #COVID19, salah satunya para ahli teknologi laboratorium medik yg…",keras penanganan salah satunya ahli teknologi laboratorium medik,in,0,51,nemitoda,,COVID19,KemenkesRI,,,keras penanganan salah satunya ahli teknologi laboratorium medik,9,-1,-3
6869,1265942970093588481,Thu May 28 09:48:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nissspp @keeendiw @KAI121 @erickthohir @KemenBUMN Disiapkan ttp memperhatikan PSBB @KAI121

@KemenBUMN @erickthohir",disiapkan ttp memperhatikan psbb,in,0,0,velovaleey,,,"nissspp, keeendiw, KAI121, erickthohir, KemenBUMN, KAI121, KemenBUMN, erickthohir",,,disiapkan ttp memperhatikan psbb,4,1,1
6870,1265942957498089474,Thu May 28 09:48:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@humasjabar @jabarprovgoid @bogorkab Hallo mimin @bogorkab

@humasjabar  ada Untuk pengaduan Pelanggaran PSBB di Jawa Barat ?",hallo mimin pengaduan pelanggaran psbb jawa barat,in,0,0,dickyalwan05,,,"humasjabar, jabarprovgoid, bogorkab, bogorkab, humasjabar",,,hallo mimin pengaduan pelanggaran psbb jawa barat,7,1,1
6871,1265942949189185536,Thu May 28 09:48:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AgendaAWANI: Wacana mengenai pelonggaran PSBB ketika Indonesia sedang bergelut melandaikan lengkung #COVID19 dgn kapasiti fasiliti kesi…,wacana pelonggaran psbb indonesia bergelut melandaikan lengkung kapasiti fasiliti kesi,in,0,8,kamarulbahrin,,COVID19,AgendaAWANI,Kuala Lumpur,,wacana pelonggaran psbb indonesia bergelut melandaikan lengkung dgn kapasiti fasiliti kesi,11,-1,-7
6872,1265942936841187328,Thu May 28 09:48:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Nadine_Oliv: Gara² PSBB kasur gampang rusak, jadi nyari lagi deh 🥴 https://t.co/Q2DfyaHasx",gara psbb kasur gampang rusak deh,in,0,68,Nasution_eD,False,,Nadine_Oliv,,,oliv gara psbb kasur gampang rusak nyari deh,7,-1,-1
6873,1265942921305419777,Thu May 28 09:48:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@prajnamu @PRFMnews @yuliapremita Koplikkks. Mangkaning isukan Kota Bandung bakal evaluasi PSBB. PSBB diteruskeun moal nya? Asa leuwih tegang tibatan nungguan Liga Inggris diteruskeun ieu mah.,koplikkks mangkaning isukan kota bandung evaluasi psbb psbb diteruskeun moal nya asa leuwih tegang tibatan nungguan liga inggris diteruskeun ieu mah,in,1,0,dansatriana,,,"prajnamu, PRFMnews, yuliapremita",,,koplikkks mangkaning isukan kota bandung evaluasi psbb psbb diteruskeun moal nya asa leuwih tegang tibatan nungguan liga inggris diteruskeun ieu mah,21,1,6
6874,1265942920542056449,Thu May 28 09:48:06 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Gandawan: @Mr_703n4_______ Setuju...harusnya Ibu Cantik bisa jelaskan kepada publik kemana saja duit yang rencananya buat Operasional P…,setuju ibu cantik jelaskan publik duit rencananya operasional p,in,0,0,Gandawan,,,"Gandawan, Mr_703n4_______",Indonesia,,setuju ibu cantik jelaskan publik duit rencananya operasional p,9,1,9
6875,1265942905115426816,Thu May 28 09:48:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#MenujuNormalBaru, Pembatasan Sosial Berskala Besar (PSBB) dapat disesuaikan, jika suatu daerah memenuhi 3 kriteria berikut. Daerah juga harus melaksanakan protokol dan evaluasi kebijakan penyesuaian PSBB

#MenujuNormalBaru
#KumhamPasti
#Kumham16 https://t.co/HwMpizD6NL",pembatasan sosial berskala psbb disesuaikan daerah memenuhi kriteria daerah melaksanakan protokol evaluasi kebijakan penyesuaian psbb,in,0,0,kumhamsumsel,False,"MenujuNormalBaru, MenujuNormalBaru, KumhamPasti, Kumham16",,Palembang,,pembatasan sosial berskala psbb disesuaikan daerah memenuhi kriteria daerah melaksanakan protokol evaluasi kebijakan penyesuaian psbb,19,1,4
6876,1265942903156686849,Thu May 28 09:48:02 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Covid19Update24: ASEAN Most  #COVID19 Tests done per Individual / Cases.

                                 Tests / 1M People
Malaysia…",tes asean paling dilakukan tes kasus individu m orang Malaysia,en,0,0,lavenderkiss,,COVID19,Covid19Update24,Malaysia,,asean most tests done individual cases tests people malaysia,11,1,4
6877,1265942885322514432,Thu May 28 09:47:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Potret Bhabinkamtibmas Polsek Ujung Pandang Polrestabes Makassar, Muh. Tajuddin, sambang wilayah, di lingkungan Lajangiru Makassar, sembari dengar keluh-kesah warganya, selama menjalani masa PSBB Pandemi Covid-19..

#BersamaLawanCovid19 
#polripromoter 
#polriuntukindonesia https://t.co/G28O3MAlrT",potret bhabinkamtibmas polsek ujung pandang polrestabes makassar muh tajuddin sambang wilayah lingkungan lajangiru makassar sembari dengar keluh kesah warganya psbb pandemi covid,in,0,0,humaspolsekup01,False,"BersamaLawanCovid19, polripromoter, polriuntukindonesia",,Makassar,"[[119.3891587, -5.1521664], [119.4210721, -5.1521664], [119.4210721, -5.1199252], [119.3891587, -5.1199252]]",potret bhabinkamtibmas polsek ujung pandang polrestabes makassar muh tajuddin sambang wilayah lingkungan lajangiru makassar sembari dengar keluh kesah warganya psbb pandemi covid,25,1,2
6878,1265942882025865216,Thu May 28 09:47:57 +0000 2020,"<a href=""http://www.twitpane.com"" rel=""nofollow"">TwitPane for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,0,prulin3,,COVID19,Covid19Update24,,,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6879,1265942872508919809,Thu May 28 09:47:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Kelanashil Keur libur heula ken, kena efek PSBB...",keur libur heula ken kena efek psbb,in,0,0,yaaaabh,,,Kelanashil,"Cimahi Utara, Indonesia",,keur libur heula ken kena efek psbb,7,1,4
6880,1265942869568704512,Thu May 28 09:47:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DeniFateeh: Bamsoet sbgai penyelenggara ckp mintamaf. Politisi Golkar ini jg tdk ditahan.Itu dua berita tentang pelngrn aturan PSBB(hab…,bamsoet sbgai penyelenggara cakep mintamaf politisi golkar tidak ditahan berita pelngrn aturan psbb hab,in,0,1,AbuDiwanti,,,DeniFateeh,,,bamsoet sbgai penyelenggara ckp mintamaf politisi golkar jg tidak ditahan berita pelngrn aturan psbb hab,14,1,9
6881,1265942855786217472,Thu May 28 09:47:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CNNIndonesia: Pemerintah: PSBB Ibarat Gas, New Normal Remnya https://t.co/T0jBfmAuZa",pemerintah psbb gas new normal remnya,in,0,47,Oceph23122010,False,,CNNIndonesia,,,pemerintah psbb gas new normal remnya,6,-1,-8
6882,1265942842075017217,Thu May 28 09:47:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (28/5)
 
(Sebuah utas)

#BersatuLawanCovid19 #dirumahaja #JagaJar…",update situasi terkini perkembangan indonesia utas,in,0,196,RirisNR10,,"COVID19, BersatuLawanCovid19, dirumahaja",KemenkesRI,Kediri➡️ Jember,,update situasi terkini perkembangan indonesia utas,10,1,9
6883,1265942822072483845,Thu May 28 09:47:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @crackerous: HAHAHA HAPPY BIRTHDAY LILIIIIIIISSSSSSS, omg omg omg love you 🥺🥺🥺 doanya kamu sendiri nanti aku aminin, kadonya nanti pas p…",hahaha bahagia birthday liliiiiiiisssssss omg omg omg love you doanya aminin kadonya pas p,in,0,1,nonseinse,,,crackerous,ca—pa,,hahaha happy birthday liliiiiiiisssssss omg omg omg love you doanya aminin kadonya pas p,14,1,22
6884,1265942817114714112,Thu May 28 09:47:42 +0000 2020,"<a href=""http://www.mediaindonesia.com"" rel=""nofollow"">micom</a>",PSBB Depok Diperpanjang untuk Keempat Kalinya  https://t.co/thE4CAQhlW,psbb depok diperpanjang keempat kalinya,in,8,2,mediaindonesia,False,,,Jakarta - Indonesia,,psbb depok diperpanjang keempat kalinya,5,1,2
6885,1265942813406969857,Thu May 28 09:47:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BNPB_Indonesia: Pada masa PSBB ini, perlu diingat bahwa kita tidak bisa memasuki wilayah Jakarta tanpa kepemilikan Surat Izin Keluar/Ma…",psbb perlu tidak memasuki wilayah jakarta kepemilikan surat izin keluar ma,in,0,0,RachmanJSiregar,,,BNPB_Indonesia,,,indonesia psbb perlu tidak memasuki wilayah jakarta kepemilikan surat izin keluar ma,12,-1,-6
6886,1265942769375182848,Thu May 28 09:47:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AgusYudhoyono Logika sederhana sajalah, pada saat pelaksanaan PSBB saja grafik yang terkena covid naik terus, apalagi kalau semua di jadikan normal lagi. Ngerti, ekonomi harus jalan, tapi nyawa manusia jauh labih berharga.",logika sederhana pelaksanaan psbb grafik terkena covid jadikan normal mengerti ekonomi jalan nyawa manusia labih berharga,in,0,118,dinde_bdl,,,AgusYudhoyono,"Jakarta, Surabaya dan Bali ",,logika sederhana pelaksanaan psbb grafik terkena covid jadikan normal ngerti ekonomi jalan nyawa manusia labih berharga,16,1,6
6887,1265942727692218368,Thu May 28 09:47:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (28/5)
 
(Sebuah utas)

#BersatuLawanCovid19 #dirumahaja #JagaJar…",update situasi terkini perkembangan indonesia utas,in,0,196,gtwsypbdo,,"COVID19, BersatuLawanCovid19, dirumahaja",KemenkesRI,"Bekasi, Jawa Barat",,update situasi terkini perkembangan indonesia utas,10,1,9
6888,1265942724483575810,Thu May 28 09:47:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @berlianidris: Gugus tugas #COVID19 menyatakan Surabaya bisa jadi Wuhan, sementara beredar materi presentasi Dinas Pendidikan Provinsi J…",gugus tugas surabaya wuhan beredar materi presentasi dinas pendidikan provinsi j,in,0,563,ishano80,,COVID19,berlianidris,Nusantara,,gugus tugas surabaya wuhan beredar materi presentasi dinas pendidikan provinsi j,12,-1,-3
6889,1265942702601891841,Thu May 28 09:47:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nadhyaulia @rinaldo_pj haha🙈 tapi kan lagi psbb guys☹️,tertawa kan psbb teman-teman,in,0,0,cantikamaliaa,,,"nadhyaulia, rinaldo_pj",Indonesia,,pj haha kan psbb guys,5,1,5
6890,1265942702002024448,Thu May 28 09:47:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Progress__MY: Indonesia? Terserah!!

Frontliners di Indonesia suarakan kekecewaan mereka terhadap sikap warga Indonesia yang mengabaika…",indonesia terserah frontliners indonesia suarakan kekecewaan sikap warga indonesia mengabaika,in,0,302,hamdihshm,,,Progress__MY,kedah,,my indonesia terserah frontliners indonesia suarakan kekecewaan sikap indonesia mengabaika,11,-1,-2
6891,1265942687988895747,Thu May 28 09:47:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,118,panggilakuonna,,COVID19,Covid19Update24,"Blitar, Jawa Timur",,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
6892,1265942675775123457,Thu May 28 09:47:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @yusuf_dumdum: Awalnya provokasi pemerintah suruh lockdown, tp baru PSBB aja pada melanggar dengan membuat kerumunan.

Giliran ada kebij…",provokasi pemerintah suruh lockdown psbb melanggar membuat kerumunan giliran kebij,in,0,110,akuintrovet,,,yusuf_dumdum,,,dumdum provokasi pemerintah suruh lockdown tp psbb aja melanggar membuat kerumunan giliran kebij,11,-1,-2
6893,1265942661778698240,Thu May 28 09:47:05 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @detikcom: Sebuah pasar di Surabaya menerapkan physical dan social distancing. Penerapan jaga jarak untuk lapak pedagang tertuang dalam…,pasar surabaya menerapkan physical social distancing penerapan jaga jarak lapak pedagang tertuang dalam,in,0,1,UbaidahIkrom,,,detikcom,,,pasar surabaya menerapkan physical social distancing penerapan jaga jarak lapak pedagang tertuang dalam,13,1,8
6894,1265942656959447040,Thu May 28 09:47:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Progress__MY: Indonesia? Terserah!!

Frontliners di Indonesia suarakan kekecewaan mereka terhadap sikap warga Indonesia yang mengabaika…",indonesia terserah frontliners indonesia suarakan kekecewaan sikap warga indonesia mengabaika,in,0,302,fuzstu,,,Progress__MY,,,my indonesia terserah frontliners indonesia suarakan kekecewaan sikap indonesia mengabaika,11,-1,-2
6895,1265942651280523264,Thu May 28 09:47:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Progress__MY: Indonesia? Terserah!!

Frontliners di Indonesia suarakan kekecewaan mereka terhadap sikap warga Indonesia yang mengabaika…",indonesia terserah frontliners indonesia suarakan kekecewaan sikap warga indonesia mengabaika,in,0,302,nazminizar,,,Progress__MY,"Selangor, Malaysia",,my indonesia terserah frontliners indonesia suarakan kekecewaan sikap indonesia mengabaika,11,-1,-2
6896,1265942607705681927,Thu May 28 09:46:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Stevaniehuangg Untung ada PSBB, klau nggak udah jd rica² luu anjing ....",untung psbb klau tidak rica luu anjing,in,0,0,radensastro7579,,,Stevaniehuangg,"Jawa Timur, Indonesia",,untung psbb klau tidak udah jd rica luu anjing,7,-1,-1
6897,1265942590718832640,Thu May 28 09:46:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@arungbudoyo PSBB sama new normal bedanya apa sbenernya ?,psbb new normal bedanya sbenernya,in,0,0,lelegurame,,,arungbudoyo,,,psbb new normal bedanya sbenernya,5,-1,-1
6898,1265942580589543424,Thu May 28 09:46:45 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Covid19Update24: Indonesia #COVID19 growth rate is fastest in Asean Region, not looking to slow down anytime soon, will beat Singapore…",Tingkat pertumbuhan indonesia tercepat di kawasan asean yang tidak ingin melambat dalam waktu dekat akan mengalahkan singapura,en,0,118,RoysonJordani,,COVID19,Covid19Update24,Chingchongland,,indonesia growth rate is fastest in asean region not looking to slow down anytime soon will beat singapore,19,-1,-2
